HM_Si,O2_Blow,BLOW_LIME_MATWEIGHT_Combined,BLOW_IRONOR_MATWEIGHT_Combined,BLOW_DOLO_MATWEIGHT_Combined,BIN2_RELATIVE_LANCE_HEIGHT,BIN3_RELATIVE_LANCE_HEIGHT,Delta_Carbon_Weight,BIN2_SECVENTURIOPENING,HM Temp_Combined,RefractoryLife_Combined,Delta_HM_Bath_Temp,ACTOXYGENMOMENT_DOLO,PreviousHeat_BathTemp,HM_Weight,Total_Scrap,loss_radiation_hm,loss_convection_hm,loss_radiation_vessel,loss_convection_vessel
0.44,15634,17741,7027,6025,244.241,236.17,14863.6385,28.625,1344,1040,314,0,1635,310,25.15,78300000000000,31715,4150000000000000,936971
0.57,15695,20135,9835,6179,253.116,250.839,14530.70158,29.917,1386,1041,324,1364,1691,303,25.35,59000000000000,21813,9270000000000000,1892205
0.53,15448,20324,8798,6192,254.283,251.009,14414.19682,31.729,1342,1042,366,1546,1704,300,24.85,143000000000000,58056,11900000000000000,2376708
0.52,15832,20018,9708,6212,250.262,248.356,14936.72496,32.479,1357,1043,311,1677,1669,310,26.6,132000000000000,52016,4580000000000000,972467
0.53,14976,20446,9990,5113,253.22,249.283,14745.35696,31.188,1378,1044,322,4909,1687,305,24.58,141000000000000,52936,12000000000000000,2476913
0.92,14359,23639,16859,5630,243.158,229.2,14564.64712,32.354,1414,1046,255,1413,1696,300,24.75,236000000000000,82148,7330000000000000,1484350
0.65,14936,21723,13271,6602,244.2,244.138,14691.88256,27.771,1342,1048,309,1407,1629,305,25.2,29200000000000,11802,40300000000000000,9139479
0.65,15381,20195,10501,4783,240.905,249.333,14599.06458,25.521,1380,1056,345,1389,1686,301,26.85,228000000000000,85453,9580000000000000,1970752
0.66,14904,20401,10729,5494,246.884,248.03,14454.04264,27.125,1325,1063,322,2321,1680,298,26.9,18500000000000,7818,28100000000000000,5856111
0.84,14827,21822,15022,5607,238.03,226.68,14708.21968,33.833,1378,1064,296,1283,1676,302,27.9,141000000000000,52893,6940000000000000,1455467
0.59,14176,18608,16818,5654,244.178,239.24,14535.78088,30.583,1436,1067,245,2296,1684,300,25.05,85000000000000,28240,6490000000000000,1338846
0.52,14840,19121,13958,5679,244.24,241.907,14607.1172,26.771,1370,1070,320,1795,1645,300,26.9,59900000000000,22759,31000000000000000,6838281
0.55,14261,18671,15392,5701,244.179,241.785,14573.56208,27.653,1385,1071,275,8257,1680,300,25.4,22100000000000,8118,7120000000000000,1472487
0.66,14453,19782,15055,5343,244.24,239.24,14679.05784,28.063,1385,1072,305,8127.5,1671,301,26.3,95700000000000,35150,2940000000000000,618135
0.63,15062,18785,15782,6400,249.032,187.416,14806.98358,27.771,1380,1074,275,1348,1608,305,26.15,170000000000000,63284,7380000000000000,1737581
0.56,15099,18784,16244,6565,244.269,221.349,14545.1166,30.313,1349,1076,296,1414,1680,300,25.7,66200000000000,26346,13500000000000000,2792052
0.43,14500,18791,15978,6533,230.8,201.367,15286.00544,29.286,1349,1079,303,1406,1660,315,25.65,132000000000000,52905,8990000000000000,1933761
0.5,14221,18749,15826,6528,243.29,223.108,15060.34864,32.714,1365,1080,283,1254,1635,312,24.5,167000000000000,64282,5240000000000000,1178944
0.43,14186,16336,12851,4266,244.373,239.29,15014.62968,29.104,1357,1081,323,1377,1636,310,25.75,74600000000000,29300,11000000000000000,2467662
0.43,13571,17946,9046,6296,244.29,239.29,14452.71276,26.469,1342,1086,306,1423,1645,295,25.75,107000000000000,43613,15300000000000000,3399264
0.56,14207,18958,15302,6318,244.228,239.815,15029.9436,31.375,1375,1087,286,1401,1660,310,26.4,100000000000000,37940,3820000000000000,824142
0.53,14588,20369,13743,6302,244.27,240.699,14727.40602,30.457,1364,1090,266,1396,1658,302,26.55,58800000000000,22846,2420000000000000,524527
1,14515,26157,17997,6047,247.331,239.27,15083.68252,49.98,1390,1091,287,8036.5,1672,308,26.25,26100000000000,9584,7150000000000000,1510425
0.77,13778,22640,16142,5329,246.331,239.415,14875.2098,28.082,1363,1092,300,3099.5,1681,302,26.4,38000000000000,14748,11800000000000000,2441569
0.69,14439,19984,17968,6131,244.239,231.26,14877.96708,30.583,1421,1093,248,639,1664,302,25.15,147000000000000,50238,15100000000000000,3225709
0.43,14189,16956,15356,6138,242.489,220.16,14698.35712,31.417,1408,1094,240,6741,1649,302,25.85,263000000000000,92421,36500000000000000,8008919
0.82,15242,21643,11637,5394,231.967,237.856,15053.1291,27.833,1304,1098,379,1421,1691,309,25.65,52000000000000,23023,17400000000000000,3551403
0.7,15739,21126,13046,5409,241.904,253.014,15038.78964,29.104,1358,1099,321,1444,1690,308,25.8,98600000000000,38669,12800000000000000,2617349
0.68,14292,16223,15768,5961,225.749,226.361,15084.73344,39.417,1377,1110,273,1515,1651,308,25.5,201000000000000,75592,7810000000000000,1705947
0.75,14137,20227,18110,6576,231.145,224.97,14779.876,42.354,1410,1111,249,2428,1660,302,25.4,245000000000000,85619,7510000000000000,1612069
0.77,14161,18889,14728,6544,236.148,245.353,14739.82468,30.633,1375,1112,282,2035,1649,300,25.65,397000000000000,149248,10700000000000000,2351413
0.99,14731,25160,16210,6697,249.867,242.467,15287.84852,27.208,1339,1115,314,1384,1671,313,26.7,103000000000000,41813,7170000000000000,1507482
1.08,14686,22442,16107,5263,242.492,243.557,15030.46756,30.458,1429,1116,259,1046,1652,308,25.3,188000000000000,62879,5810000000000000,1264953
0.98,14208,22418,19143,5248,242.115,240.745,14603.88582,32.404,1390,1117,297,1144,1718,299,24.35,175000000000000,63902,10400000000000000,2021251
0.79,14524,16625,17710,5263,243.465,233.533,15263.24844,31.388,1389,1118,291,1165,1672,310,25.8,145000000000000,52628,5930000000000000,1238515
0.84,14130,19323,18256,5283,244.838,230.3,14918.3598,37.383,1402,1119,260,1294,1690,305,24.8,205000000000000,72426,5610000000000000,1137438
0.66,14814,19146,15036,6783,246.486,258.267,15497.79264,32.061,1417,1121,285,1427,1655,315,24.1,294000000000000,100888,14300000000000000,3091294
0.58,14272,18136,17038,6768,246.823,254.241,15089.52984,30.694,1417,1122,251,1421,1676,308,24.85,274000000000000,94003,8220000000000000,1710963
0.63,14790,20105,14775,6253,239.911,239.14,15239.11252,31.521,1345,1129,320,7019.333,1685,312,25.3,45800000000000,18557,15900000000000000,3286652
0.49,13086,18863,13696,4445,239.324,219.14,14387.60428,28.408,1388,1130,288,2960,1694,296,24.25,126000000000000,46097,7390000000000000,1491333
0.54,13438,19068,16530,6315,239.813,235.14,14701.51476,31.755,1372,1132,281,3247,1657,300,26.2,195000000000000,74000,8130000000000000,1758405
0.55,14887,20390,14558,5225,244.765,240.49,15259.52474,32.479,1380,1137,263,2281,1630,313,25.75,178000000000000,66175,14900000000000000,3372289
0.66,15448,22388,16814,5676,239.756,229.055,15374.44708,30.66,1366,1140,305,2205,1698,316,26.25,181000000000000,69661,5690000000000000,1144488
0.84,15000,22298,13708,6798,244.264,249.91,14380.8663,32.875,1409,1146,278,1394,1680,294,26.05,70900000000000,24977,27600000000000000,5750867
0.72,15033,19134,14376,8092,244.16,241.16,15080.0064,29.583,1368,1147,320,1406,1709,309,25.9,63000000000000,24234,6210000000000000,1229163
0.7,14851,22673,15039,6817,235.16,238.827,14544.17256,31.224,1382,1154,302,1712,1650,300,25.2,109000000000000,40587,4800000000000000,1049331
0.82,14892,22289,15559,6821,235.41,236.227,14696.80644,29.521,1387,1155,278,1520,1669,304,25.7,118000000000000,43403,4740000000000000,1001328
0.65,15143,20605,16162,6838,234.993,235.984,14743.13304,29.917,1382,1156,283,1561,1684,305,24.55,54700000000000,20247,3840000000000000,787866
0.59,14282,18403,12543,6783,235.82,229.16,14646.29352,34.468,1387,1161,262,1114,1631,301,25.9,178000000000000,65051,6390000000000000,1443341
0.62,14857,19552,13990,6782,253.952,241.223,15012.14596,33.229,1355,1162,325,2011,1670,309,25.3,74200000000000,29145,4180000000000000,881350
0.75,14442,21683,15267,6783,248.41,240.16,14602.049,35.229,1393,1163,269,1401,1677,302,24.75,154000000000000,55966,10600000000000000,2210584
0.85,14158,23068,17985,5503,249.141,253.12,14942.1262,35.188,1401,1168,282,1412,1662,304,24.85,170000000000000,60559,6860000000000000,1472782
0.71,14330,21118,16220,5541,255.495,254.537,14986.52922,33.417,1405,1169,292,1359,1655,308,24.85,81800000000000,28991,6020000000000000,1308617
0.5,14220,18609,13918,5547,245.589,254.22,14750.1496,30.51,1367,1171,272,1497,1680,302,26.3,168000000000000,64539,3660000000000000,761324
0.5,14999,18608,13500,5919,237.599,242.558,14824.49816,31.146,1390,1172,267,3162.5,1630,306,26.15,33600000000000,12317,5020000000000000,1144932
0.52,14801,18621,13629,5957,247.793,241.853,14986.10388,28.184,1364,1173,314,3238.5,1699,310,25.6,45000000000000,17453,5230000000000000,1053249
0.57,14093,20417,14179,5978,234.599,234.62,14452.88132,35.896,1374,1174,259,3986.5,1662,298,25.55,24900000000000,9470,4870000000000000,1047807
0.63,14688,20437,12807,5954,241.808,239.477,14509.80564,31.729,1323,1175,321,2993.5,1659,300,26.85,58200000000000,24737,7400000000000000,1601019
0.65,14836,20401,15839,5294,244.12,243.72,15030.4064,33.396,1396,1176,275,1124,1669,310,25.3,83600000000000,30255,5740000000000000,1219024
0.93,14015,22575,19739,5288,249.308,238.12,15113.80064,36.167,1387,1178,284,1035,1672,311,25.15,74000000000000,27321,4980000000000000,1051659
0.67,14145,20654,16754,4572,249.058,238.32,14683.28844,36.646,1414,1180,283,2046.333,1676,300,26.35,172000000000000,59701,6920000000000000,1448280
0.56,14312,20648,14915,5301,246.891,236.203,14820.48686,32.333,1385,1181,273,928,1676,302,25.45,191000000000000,70525,21600000000000000,4507461
0.42,14682,20449,12396,5254,249.078,242.691,15286.68168,29.75,1342,1182,324,1011,1661,315,24.75,87600000000000,35458,5110000000000000,1095883
0.44,14713,18368,11296,5240,261.457,266.705,14605.79162,28.531,1354,1184,320,1376,1601,300,25.85,73900000000000,29116,10500000000000000,2505404
0.73,14847,24148,12599,6849,260.151,266.157,14754.96104,28.898,1360,1185,307,1421,1670,301,26.75,58200000000000,22584,7510000000000000,1582358
1.1,14020,22551,14041,6283,244.17,237.37,14336.01274,29.854,1371,1189,301,2332.5,1690,296,24.85,254000000000000,97059,26000000000000000,5315031
0.89,13984,23327,14047,6704,246.202,243.322,14424.04888,29.755,1352,1191,288,2886.5,1649,298,24.8,66800000000000,26605,5740000000000000,1263670
0.77,14735,21805,16077,6842,244.1,242.5,15348.19808,30,1354,1192,327,6899.667,1669,315,24.7,118000000000000,46701,6160000000000000,1310112
0.74,14421,21103,15084,6461,257.345,244.517,15047.80384,31.592,1387,1197,304,2382,1647,307,25.6,452000000000000,166000,19800000000000000,4352459
0.59,14802,20339,14651,5710,258.467,241.633,14982.80408,31.367,1362,1198,281,1407,1667,308,26.3,265000000000000,102729,4130000000000000,876682
0.73,14306,21211,15528,5959,242.538,229.1,14944.11036,28.792,1379,1201,273,3606.5,1662,307,25.2,282000000000000,105117,5350000000000000,1142782
0.96,14547,24640,18220,5712,248.773,239.1,14867.85796,28.694,1394,1202,262,3636.5,1653,306,25.75,200000000000000,72194,9080000000000000,1971888
0.84,15077,22510,18712,5712,248.892,243.335,14843.36828,29.104,1417,1203,276,4058,1667,305,25.05,157000000000000,54019,9070000000000000,1921534
0.82,14562,21560,16240,5236,248.788,239.1,15063.02588,30.146,1343,1204,328,1417,1680,309,25.05,127000000000000,51133,12700000000000000,2620593
0.7,14207,21022,15592,5928,253.017,239.1,14436.54124,28.875,1407,1205,242,2959.5,1692,296,25.7,196000000000000,68798,13400000000000000,2705770
0.45,14796,17890,13708,5424,256.475,249.433,14999.09834,30.563,1352,1206,305,1404,1665,308,25.05,80200000000000,31728,9480000000000000,2016489
0.6,14417,19157,15504,5434,258.517,248.792,14826.14928,35.542,1384,1207,263,2298,1665,305,25.8,114000000000000,42044,7690000000000000,1638180
0.69,14700,20500,16700,5214,256.308,247.638,15267.49124,37.208,1415,1208,245,2877.5,1671,313,24.9,88200000000000,30561,6490000000000000,1368850
0.76,14351,22960,15032,5392,262.746,245.645,14546.2204,39.917,1364,1209,316,2632.5,1674,299,25.7,104000000000000,40177,13100000000000000,2746655
0.66,14966,19980,15055,7280,271.486,250.653,14892.19748,35.417,1347,1221,312,1610,1701,309,25.6,224000000000000,89986,5920000000000000,1186885
0.87,14417,23345,19384,5437,270.458,247.75,15066.2444,31.396,1380,1222,279,1408,1649,312,25.45,112000000000000,41928,6240000000000000,1369343
0.66,16360,18954,15800,5465,267.917,205.24,14692.4238,26.417,1368,1223,310,1421,1664,304,26.4,112000000000000,42812,11600000000000000,2465322
0.41,15298,18691,12845,7088,262.938,230,14868.90532,26.188,1351,1224,313,1387,1708,307,25.55,73300000000000,29021,7480000000000000,1473012
0.62,14807,20040,15409,5499,251.917,251.933,14513.8174,29.979,1360,1225,317,1400,1668,300,24.1,88900000000000,34500,12500000000000000,2649955
0.78,15218,23631,15359,4611,248.208,252.556,14615.31344,29,1351,1227,339,4935,1680,302,25.8,240000000000000,94823,19700000000000000,4062316
0.63,16239,22405,8022,5600,251.228,252.582,14428.61708,14.458,1317,8,362,1503,1686,297,24.05,791000000000000,337671,143000000000000000,29155603
0.74,15631,21536,11831,3800,251.275,252.44,14607.76626,14.51,1337,9,343,1578,1674,301,25.65,840000000000000,343345,5860000000000000,1225474
0.5,15841,17139,7599,3796,240.851,246.648,14960.54552,21.063,1347,10,343,1471,1681,310,25.15,115000000000000,46083,12000000000000000,2470447
0.74,15244,21538,13503,3784,238.601,241.506,14825.54904,31.5,1382,11,313,1576,1680,305,26.1,259000000000000,96099,9820000000000000,2034980
0.85,17009,24688,8358,3871,231.756,240.696,14528.87478,22.417,1404,1232,268,1308,1622,300,25.15,144000000000000,50924,394000000000000000,90867397
0.6,14730,19925,11277,4873,244.131,239.91,14299.59138,37.553,1296,1240,373,1367,1665,296,24.85,36700000000000,16430,57200000000000000,12149149
0.65,15264,20079,13528,4246,243.152,241.499,15108.75828,33.104,1337,1241,318,1421,1654,314,26.4,169000000000000,69282,42700000000000000,9275774
0.73,15590,22034,13258,3254,242.913,244.78,14707.9024,27.042,1328,24,333,1073,1690,304,24.55,65300000000000,27262,42400000000000000,8624781
0.83,14653,23037,16514,3246,241.163,244.187,14859.43904,31.375,1347,25,325,1112,1685,307,25.7,3290000000000,1320,22100000000000000,4534767
0.5,14942,17433,11573,3260,253.268,230.33,14750.59486,37.521,1343,33,315,1172,1676,307,25.75,237000000000000,96277,3520000000000000,737626
0.47,14058,18585,13510,3253,252.226,231.33,15664.53876,31.604,1387,34,305,1208,1662,327,24.6,285000000000000,104870,7260000000000000,1556773
0.78,14642,21338,14367,4586,259.232,236.802,14717.55876,30.204,1343,1247,336,1417,1656,307,25.8,189000000000000,76346,163000000000000000,35399347
0.77,14272,20928,15938,3264,243.58,226.913,14962.73892,38.438,1349,35,305,1170,1693,311,25.3,16600000000000,6612,18000000000000000,3646874
0.62,14990,18530,13567,3266,258.979,250.75,14948.33104,31.104,1354,36,328,1191,1661,312,25.85,50400000000000,19890,5710000000000000,1224033
0.59,16794,21547,13493,3756,243.913,245.279,15701.5661,20.104,1323,38,357,1194,1608,325,25.45,239000000000000,100651,66000000000000000,15553788
0.7,14903,17288,14410,3940,236.163,232.367,14930.0849,28.792,1316,39,338,1966,1700,310,26.35,105000000000000,44942,8020000000000000,1602266
0.95,15732,24885,18424,3949,246.725,247.529,14913.44416,24.979,1341,41,333,1043,1648,308,25.85,133000000000000,53829,6200000000000000,1360816
0.78,15276,20934,15834,4452,254.808,239.933,15024.11186,37.521,1361,48,298,1214,1700,312,34.55,206000000000000,80511,6780000000000000,1364638
0.76,15366,21647,16449,3939,262.433,241.889,14669.46124,42.563,1350,49,350,1599,1690,305,35.2,262000000000000,105048,5170000000000000,1057430
0.85,15443,23604,17023,4124,261.746,238.889,14835.56428,31.854,1353,50,320,1186,1688,308,36.3,147000000000000,58493,6570000000000000,1346676
0.77,15243,21702,17017,4135,254.371,230.982,14767.38584,33.229,1355,51,333,1147,1686,307,35.1,70800000000000,27905,3920000000000000,805038
0.89,15372,23859,15105,3714,245.058,232.65,14672.66304,41.688,1347,60,301,1213,1645,305,34.55,191000000000000,76869,7550000000000000,1674637
0.83,16414,26301,16019,5104,246.55,254.973,14362.4364,29.333,1362,1267,319,2234,1701,305,25.45,482000000000000,186546,16400000000000000,3271617
0.94,16502,25035,14564,5811,249.642,257.946,14572.23344,33.167,1363,64,302,1988.5,1640,308,24.5,380000000000000,146490,66600000000000000,14800038
0.71,13971,22212,14874,5067,246.55,249.272,14162.06376,36.792,1356,1274,327,1448,1681,300,25.5,47300000000000,18536,15100000000000000,3122803
0.82,14649,23210,14623,4204,260.367,248.771,14422.18964,27.5,1346,80,340,1482,1700,305,25.2,181000000000000,72119,4070000000000000,810617
0.93,15389,22234,9270,5058,226.377,235.717,14279.60112,24.633,1359,1275,321,2424,1677,305,26.05,133000000000000,51583,230000000000000000,47739143
1,14237,25449,19873,6607,239.967,239.05,14338.37584,37.938,1333,1279,321,2965,1645,302,26.55,37900000000000,15662,11700000000000000,2589882
0.8,15046,22730,15769,3581,243.026,232.98,14267.25168,34.816,1386,84,315,1219,1678,303,25.1,155000000000000,57127,40300000000000000,8390500
0.71,14671,21388,15455,3552,250.026,234.153,14280.43148,38.755,1332,85,327,1237,1677,303,25.2,113000000000000,47051,4620000000000000,964301
0.68,14417,18284,16315,3569,244.688,244.647,14194.95318,33.917,1372,86,295,1067,1685,302,25.55,92100000000000,35021,6590000000000000,1356124
0.62,14402,20190,15181,4855,251.54,229.8,14129.91538,36.531,1357,1280,318,1368,1636,302,24.65,61000000000000,23991,103000000000000000,23284742
0.71,14467,18333,17020,3916,244.563,234.692,14343.412,36.229,1403,88,272,0,1636,304,25.6,65900000000000,23440,15600000000000000,3520914
0.6,13821,18610,17022,3612,252.679,242.105,14135.65912,34.51,1408,89,276,1241,1675,300,26.35,126000000000000,44288,7560000000000000,1586081
0.55,14895,18981,15788,5063,243.363,220.383,14182.44046,41.188,1352,1282,331,1620,1651,304,26.05,63500000000000,25235,6380000000000000,1397048
0.72,14631,20468,11272,5251,244.153,246.304,14307.55224,34.542,1352,1287,328,3774.5,1635,305,25.2,50100000000000,19795,80700000000000000,18101763
0.8,13623,21280,15029,5351,248.278,239.661,13968.16134,40.25,1339,1288,325,1671,1662,298,25.25,113000000000000,45821,7850000000000000,1680092
0.8,14613,17253,17856,3060,238.404,230.886,14730.15292,100,1324,1298,328,1878,1669,310,24.65,6150000000000,2602,5120000000000000,1087072
0.6,14968,21478,11934,3618,244.803,240.838,14540.8098,27.306,1365,135,324,1177,1672,306,25.15,69400000000000,26768,36900000000000000,7778677
0.59,14980,18907,12353,3617,250.171,239.963,14272.6475,31.333,1310,137,369,1132,1660,301,23.35,456000000000000,199489,78600000000000000,16936895
0.76,14825,21753,14632,3425,254.088,237.083,14022.4522,33.625,1301,138,356,1242,1668,295,23.1,60200000000000,26848,17100000000000000,3630004
0.93,14807,23267,18635,3618,256.692,248.95,14295.46268,32.729,1350,139,319,1247,1666,298,24.1,79700000000000,31873,4020000000000000,858052
1.02,15173,24242,18057,4353,249.983,254.444,14442.68028,46.833,1320,140,346,3163.5,1676,304,25,45500000000000,19496,19400000000000000,4074327
0.5,14839,19550,12579,6055,239.719,240.919,14105.17008,31.917,1355,1323,308,1984.5,1658,297,25.3,40500000000000,15924,6650000000000000,1434788
0.75,14925,20519,15552,3451,256.35,240.913,14528.66376,27.604,1313,150,346,1877,1685,307,24.65,53500000000000,23178,9070000000000000,1867759
0.65,14865,18472,16558,3346,259.334,242.35,14461.36624,29.894,1354,153,307,1231,1662,305,31.35,37000000000000,14630,46300000000000000,9944733
0.4,14088,18768,10017,4585,243.843,239.828,14098.83732,33.333,1355,1325,298,3708.5,1657,300,25.1,53900000000000,21305,128000000000000000,27707811
0.52,15239,18630,8965,3547,240.725,241.688,14227.17844,24.854,1345,159,355,2663,1640,303,25.15,409000000000000,164021,9380000000000000,2084836
0.68,15303,20462,14107,3552,240.871,244.267,14346.5081,41.667,1312,161,360,1121,1716,305,32.15,32600000000000,14107,11100000000000000,2168047
0.63,15080,20636,14919,3554,240.933,240.806,14597.48704,41.417,1355,162,330,1102,1674,308,25.9,53900000000000,21222,15900000000000000,3339358
0.58,14984,20293,14031,5088,239.804,248.45,14196.5326,28.729,1325,1336,348,1416,1676,302,24.6,234000000000000,97874,22400000000000000,4646601
0.61,15325,20334,15525,5090,239.783,243.108,14740.06638,34.083,1346,1337,325,1422,1680,315,25.85,200000000000000,79866,7850000000000000,1620372
0.73,14972,21247,15014,3699,258.056,236.89,14301.5479,22.854,1335,171,351,1213,1669,298,25.05,82600000000000,33810,7190000000000000,1514237
0.55,14549,18935,17021,3697,260.492,243.892,14334.41938,32.167,1319,175,344,1232,1662,300,25.35,87800000000000,37285,6220000000000000,1327137
0.45,14824,18021,11205,3254,249.929,246.683,14813.04264,22.771,1392,1344,275,1414,1649,308,25.6,97600000000000,35361,126000000000000000,27537645
0.7,15454,21351,17928,5511,258.554,243.582,14606.14256,24.708,1354,1346,304,1134,1652,305,25.9,145000000000000,56969,3440000000000000,750634
0.89,15421,24961,15012,5509,244.034,255.351,14528.90226,32.583,1344,1347,335,3502.5,1664,305,25.95,261000000000000,105245,9990000000000000,2130844
0.91,14223,25012,15369,6419,253.17,254.284,14213.77776,30.938,1350,1348,286,2659,1684,295,25.75,282000000000000,112306,7460000000000000,1535695
0.75,15137,21813,13323,7383,253.315,257.19,14691.538,39,1339,178,356,1223,1655,305,25.15,86800000000000,35488,6000000000000000,1304228
0.63,15166,19804,10032,6885,238.578,237.955,14044.41176,40.633,1290,179,341,1226,1690,292,25.4,22200000000000,10124,8040000000000000,1640763
0.88,15872,24949,16451,6420,248.399,251.602,14626.22006,30.25,1351,1349,308,2611,1654,305,25.75,43300000000000,17250,92800000000000000,20215975
0.95,15049,25285,14967,5288,246.44,248.565,14600.12118,40.083,1348,180,334,1203,1656,305,24.45,26400000000000,10597,22000000000000000,4775624
0.85,15377,25294,14362,5271,252.598,254.801,14839.19416,36.286,1352,181,331,1219,1680,310,25.85,66800000000000,26559,10600000000000000,2201102
0.85,14582,23167,16518,3589,242.128,227.19,14311.04004,44.313,1369,182,303,1245,1699,300,25.7,144000000000000,55131,12400000000000000,2499505
0.78,14934,18751,14151,5367,239.148,238.968,14643.45452,32.354,1352,184,339,1205,1648,306,25.15,114000000000000,44880,7550000000000000,1654993
0.66,14753,19047,13760,4270,221.414,227.619,14387.35404,33.408,1318,186,381,914,1706,299,25.45,51300000000000,21820,6250000000000000,1233233
0.67,14252,18185,18832,3615,240.815,240.735,14408.46266,31.188,1342,187,301,1176,1687,300,25.15,172000000000000,69256,5870000000000000,1198010
0.76,14587,20178,15340,3616,241.69,244.476,14068.90522,39.542,1275,188,354,1210,1633,294,25.35,100000000000000,47106,4350000000000000,977306
0.75,15301,18131,15601,3593,244.044,240.912,14928.29976,36.292,1325,189,344,1006,1643,312,25,151000000000000,63198,3080000000000000,680353
0.89,14769,22496,17648,3568,255.482,247.619,14561.92904,35.354,1339,190,306,1237,1691,304,25.35,64300000000000,26077,8570000000000000,1735359
0.82,14840,21717,17040,3538,258.659,246.119,14111.85,26.98,1371,192,312,1223,1668,295,24.65,297000000000000,112390,22700000000000000,4796190
0.77,14607,20054,17494,4765,245.753,236.689,14631.569,40.458,1376,1352,275,1156,1614,303,24.7,165000000000000,61943,107000000000000000,24950472
0.58,15106,18748,12698,3497,255.358,240.229,14682.0988,23.438,1332,206,319,1059,1585,305,25.95,59800000000000,24702,19900000000000000,4898307
0.94,14141,22014,19028,6748,239.733,239.8,14139.14792,41.229,1370,1365,280,3668,1680,300,25.6,289000000000000,110374,13200000000000000,2747917
0.92,14413,21816,17015,4136,241.007,239.9,14092.48416,39.327,1350,216,326,7882.5,1672,296,25.1,286000000000000,113823,34600000000000000,7287029
0.7,14937,19818,16931,5143,242.233,255.963,14275.77908,33.625,1383,217,284,7461,1681,300,24.4,3660000000000,1351,72800000000000000,15022791
0.93,14072,22108,19199,6042,233.649,224.12,14564.10508,32.667,1424,1370,280,2386,1679,307,26.15,61700000000000,20868,12600000000000000,2610214
0.82,16169,20763,15093,4123,238.477,248.192,15268.83158,21.714,1342,220,353,1254,1657,310,36.85,45400000000000,18291,29700000000000000,6388508
0.64,15399,18850,13013,3490,240.926,247.428,13818.07064,24.02,1375,221,318,1271,1721,290,35.55,139000000000000,52250,12300000000000000,2360786
0.69,14903,20160,13038,4225,243.774,238.233,14566.88024,41.083,1354,1371,298,785,1657,307,25.05,178000000000000,70129,166000000000000000,35886350
0.76,15657,19723,13665,5401,244.028,249,14567.20388,27.714,1356,226,354,1596,1678,305,25.65,60900000000000,23887,6960000000000000,1447702
0.82,15872,20061,15479,5368,235.354,245.468,14363.08728,34.959,1300,231,365,5884,1660,301,24.8,197000000000000,88068,12600000000000000,2708230
0.88,14894,18779,16537,5334,232.313,225.95,14666.20404,43.429,1380,232,292,5868,1684,307,25.65,181000000000000,67846,4160000000000000,858896
0.61,14059,19520,12427,3281,249.385,232.564,13852.8588,31.755,1334,1375,324,910,1675,291,25.2,155000000000000,63646,7530000000000000,1569679
0.6,14947,19598,12762,5061,248.162,236.453,14757.38848,38.354,1356,1376,328,964,1692,312,26.05,118000000000000,46237,6650000000000000,1344570
0.58,14110,14073,11991,5116,243.202,230.62,14376.02118,28.98,1365,1377,290,1794,1677,304,25.25,226000000000000,86622,8790000000000000,1826820
0.58,15541,18090,14914,5105,259.953,258.07,14819.67764,29.5,1368,1378,320,949,1693,313,26.2,287000000000000,109667,6400000000000000,1294234
0.6,14658,18075,14274,4296,256.524,252.263,14459.5152,30.83,1377,1379,316,1427,1708,303,25,464000000000000,173854,8990000000000000,1773281
0.8,15461,19144,15036,5131,235.201,246.41,14953.58724,34.898,1353,241,307,2786,1625,315,24.45,117000000000000,46350,12800000000000000,2927842
0.96,14496,18023,16331,3000,231.64,232.683,14655.78644,48.02,1401,1381,273,1363,1635,300,32.9,170000000000000,60394,21200000000000000,4767437
0.5,14962,17725,14828,3463,240.895,245.098,14404.39328,42.245,1384,246,290,2525,1720,304,25.75,117000000000000,43478,6720000000000000,1301349
0.72,14963,22448,14349,5156,240.993,237.348,14041.2708,33.604,1399,249,311,1500,1683,297,24.5,207000000000000,73999,8200000000000000,1691078
0.66,13697,20325,13454,5160,240.785,241.874,14412.67432,37.646,1378,250,294,1373,1677,305,24.9,57700000000000,21561,19500000000000000,4069811
0.66,14576,20091,16779,5130,240.889,241.083,14734.59536,27.833,1376,251,312,1984,1680,312,25.1,64500000000000,24161,22300000000000000,4599247
0.8,15179,22870,16538,6609,240.848,242.219,14570.12956,30.542,1379,252,295,1393,1670,310,25.1,47000000000000,17470,4660000000000000,980371
0.65,14435,19484,13974,3425,252.589,244.083,13840.41782,24.469,1370,253,276,1172,1650,294,23.75,91600000000000,34686,8250000000000000,1796141
0.57,15030,17206,12515,3444,254.507,252.91,14408.76696,28.286,1312,254,348,1695,1645,306,24.2,44400000000000,19136,21300000000000000,4671861
0.67,15478,20196,14707,3451,249.12,245.36,14551.23956,25.74,1364,257,312,1367,1695,302,37.9,149000000000000,57212,6450000000000000,1297622
0.59,15185,20217,14038,3462,245.514,253.271,14465.0522,23.792,1352,260,300,1406,1652,302,36.5,86900000000000,34355,2810000000000000,612689
0.63,14711,20198,13338,3450,245.598,251.374,13979.98496,27.646,1349,261,309,1406,1658,293,35.7,26500000000000,10555,8250000000000000,1777896
0.81,15358,23098,14004,3448,245.099,255.271,14954.69632,37.449,1351,262,326,1500,1646,314,34.3,333000000000000,132268,34200000000000000,7536026
